RowNumber	CustomerId	CreditScore	Geography	Gender	Age	Tenure	Balance	HasCrCard	IsActiveMember	EstimatedSalary	Exited	NumOfProducts	Surname	Linear Regression	Random Forest
8027.0	15679743.0	607.0	France	Female	33.0	8.0	91301.72	0	1	130824.57	0	1.0	Genovesi	1.4955497071148665	1.1
4867.0	15688760.0	522.0	Germany	Female	37.0	3.0	95022.57	1	1	129107.59	0	1.0	Obialo	1.642922623295568	1.3
4175.0	15810593.0	568.0	France	Male	51.0	4.0	0.0	1	1	66586.56	0	3.0	Forbes	1.730998214387012	2.1616666666666666
8089.0	15815656.0	541.0	Germany	Female	39.0	9.0	100116.67	1	1	199808.1	1	1.0	Hopkins	1.6190482344425994	1.1166666666666667
4378.0	15696301.0	719.0	France	Female	37.0	9.0	101455.7	1	0	25803.59	1	1.0	Snider	1.35701709404919	1.0
6212.0	15793116.0	502.0	Germany	Female	40.0	7.0	117304.29	0	0	196278.32	0	1.0	Beneventi	1.6325820060374152	1.04
4767.0	15719858.0	659.0	Spain	Female	38.0	9.0	0.0	1	1	35701.06	0	2.0	Chao	1.7607569504614258	1.9166666666666667
412.0	15760431.0	850.0	France	Male	38.0	1.0	0.0	1	1	80006.65	0	2.0	Pino	1.7165881222299644	1.9
614.0	15805062.0	667.0	Spain	Male	38.0	1.0	87202.38	1	1	77866.91	0	1.0	Lynton	1.4407858614208076	1.0
6127.0	15790935.0	535.0	France	Female	29.0	5.0	0.0	0	1	52709.55	0	2.0	Johnson	1.7809341301503288	1.8
5211.0	15738954.0	551.0	France	Male	35.0	7.0	129717.3	0	0	86937.2	0	2.0	Pisano	1.3264500988305095	1.8083333333333336
1431.0	15703143.0	820.0	France	Female	29.0	3.0	82344.84	0	1	115985.38	0	1.0	Tuan	1.5001527033785356	1.295
2426.0	15630167.0	684.0	Spain	Female	39.0	4.0	139723.9	1	1	120612.11	0	1.0	Gibson	1.3003864014849875	1.0
8842.0	15718769.0	557.0	Spain	Male	36.0	1.0	113110.26	1	0	98413.1	0	1.0	Fallaci	1.385395904558446	1.3
3834.0	15604792.0	609.0	Germany	Male	38.0	6.0	140752.06	0	1	171430.16	0	2.0	Kuo	1.4727729347750513	1.8
4719.0	15675787.0	505.0	France	Male	26.0	8.0	112972.57	1	0	145011.62	0	1.0	Rivera	1.3791532897452246	1.0
7186.0	15686885.0	777.0	Germany	Male	44.0	3.0	124655.59	0	1	79792.3	0	2.0	Nekrasov	1.5142351391486841	1.8
1418.0	15774166.0	607.0	Germany	Female	24.0	2.0	109483.54	0	1	127560.77	0	2.0	Mitchell	1.6081256171941989	1.9
7200.0	15705343.0	649.0	Spain	Female	32.0	7.0	0.0	1	0	28797.32	0	1.0	May	1.772826869889976	1.425
605.0	15609286.0	702.0	France	Male	37.0	10.0	150525.8	1	1	94728.49	0	1.0	Chadwick	1.2084710663562606	1.0583333333333331
1273.0	15756539.0	585.0	Germany	Female	39.0	7.0	165610.41	0	0	131852.01	0	2.0	Marshall	1.431755694391187	1.6083333333333332
3965.0	15714981.0	476.0	France	Male	37.0	4.0	0.0	1	1	55775.84	1	1.0	Sabbatini	1.6590137540273648	1.1166666666666667
6368.0	15568742.0	536.0	France	Female	41.0	9.0	0.0	1	0	121299.14	0	1.0	Parkes	1.7748731147982981	1.3
8747.0	15577905.0	660.0	France	Male	34.0	8.0	106486.66	0	1	182262.66	0	2.0	Hammond	1.4171372753310107	1.7633333333333332
248.0	15599792.0	545.0	France	Female	26.0	1.0	0.0	1	1	199638.56	0	2.0	Dimauro	1.7708908701525379	1.8916666666666668
9227.0	15779913.0	586.0	France	Male	27.0	5.0	130231.8	1	1	192427.16	0	2.0	Davidson	1.35044111610603	1.6425
1983.0	15756680.0	667.0	France	Male	28.0	6.0	165798.1	1	0	147090.9	0	1.0	Phillips	1.2030031442810691	1.025
2836.0	15812917.0	653.0	Spain	Male	35.0	6.0	116662.96	1	1	23864.21	0	2.0	Kosisochukwu	1.3366309340097369	1.6
5376.0	15705352.0	686.0	Spain	Male	38.0	7.0	111484.88	1	1	76076.2	0	1.0	Yang	1.3660309366497083	1.1
200.0	15811127.0	521.0	France	Male	35.0	6.0	96423.84	1	0	10488.44	0	1.0	Volkov	1.3917417877134024	1.075
486.0	15637954.0	730.0	France	Female	35.0	0.0	155470.55	1	1	53718.28	0	1.0	Lewis	1.209244520039131	1.1666666666666665
6084.0	15603880.0	519.0	Germany	Male	38.0	1.0	114141.64	1	1	60988.21	1	1.0	Morgan	1.4576080044924968	1.05
8957.0	15723481.0	728.0	Spain	Male	42.0	8.0	0.0	0	1	41823.22	0	2.0	Wright	1.7546033953038018	1.925
456.0	15733797.0	506.0	France	Male	36.0	5.0	0.0	1	0	164253.35	0	2.0	Sal	1.753406954698504	1.9
9799.0	15652981.0	600.0	Germany	Male	30.0	2.0	119755.0	1	1	21852.91	0	1.0	Robinson	1.5023824522415705	1.45
8827.0	15570194.0	412.0	France	Male	29.0	5.0	0.0	0	0	12510.53	0	2.0	Ikemefuna	1.7260230333988926	1.8357142857142859
6516.0	15810898.0	803.0	France	Female	65.0	2.0	151659.52	0	1	6930.17	0	2.0	Pan	1.258717755085445	1.8541666666666667
1722.0	15592116.0	585.0	France	Female	39.0	7.0	0.0	1	0	2401.26	0	2.0	Jensen	1.7245124909212393	1.98
7051.0	15720529.0	591.0	France	Male	29.0	6.0	0.0	1	1	108684.65	0	2.0	Schiavone	1.7454808569151745	2.0
6383.0	15575060.0	797.0	France	Male	24.0	5.0	0.0	1	0	182257.61	0	2.0	Gardner	1.7589015032627016	2.0
8166.0	15813503.0	606.0	Spain	Male	37.0	8.0	154712.58	1	0	89099.18	0	2.0	Pickering	1.2574069323375534	1.8
5768.0	15573284.0	579.0	France	Female	45.0	2.0	0.0	0	0	11514.39	0	2.0	Olisanugo	1.7476366612058691	1.75
5810.0	15744109.0	850.0	France	Male	32.0	4.0	0.0	1	1	180622.02	0	1.0	Hartung	1.7654341079772997	1.3592857142857142
4627.0	15622321.0	506.0	France	Female	32.0	3.0	0.0	1	1	80823.02	0	1.0	Golubova	1.7498986216813415	1.6600000000000001
863.0	15794916.0	725.0	France	Male	41.0	7.0	113980.21	1	1	116704.25	0	1.0	Pirogov	1.3574329874331592	1.1392857142857142
2095.0	15813022.0	531.0	Spain	Male	70.0	1.0	0.0	0	0	99503.19	0	2.0	Kapustina	1.7657136877062747	1.9166666666666665
948.0	15741336.0	715.0	France	Female	38.0	5.0	118590.41	1	1	5684.17	1	1.0	Ejimofor	1.2759128396708659	1.3416666666666668
5642.0	15662232.0	675.0	Germany	Male	42.0	2.0	92616.64	1	0	8567.18	0	2.0	Learmonth	1.58595755264046	1.72
1445.0	15703019.0	583.0	France	Female	38.0	10.0	0.0	0	1	113597.64	0	2.0	Okeke	1.7787713365907716	1.8833333333333333
1281.0	15671590.0	741.0	Spain	Male	25.0	4.0	0.0	1	1	73873.65	0	2.0	H?	1.7198910358972785	2.0
3111.0	15707596.0	546.0	Germany	Female	74.0	8.0	114888.74	1	1	66732.63	1	2.0	Chung	1.4966197508265915	2.075
8953.0	15713975.0	565.0	Germany	Female	47.0	10.0	139756.12	1	0	165849.49	1	1.0	Gibson	1.476394012747705	1.3833333333333333
7610.0	15796787.0	681.0	France	Male	46.0	0.0	105969.42	1	0	5771.56	0	1.0	Vassiliev	1.3737544813401052	1.1
5136.0	15587240.0	518.0	France	Male	40.0	4.0	0.0	0	1	194416.58	0	2.0	Vasilyev	1.763541155666834	1.9
3017.0	15642725.0	797.0	France	Male	32.0	10.0	114084.6	0	1	125782.29	0	1.0	Madison	1.3655496874899313	1.0875
2303.0	15736656.0	723.0	France	Female	49.0	4.0	0.0	0	1	89972.25	0	2.0	H?	1.7725739663623752	1.9
2005.0	15729970.0	684.0	Germany	Male	29.0	8.0	127269.75	0	1	79495.01	0	1.0	Ugochukwu	1.4996015936223868	1.1583333333333332
4581.0	15791842.0	478.0	France	Female	32.0	6.0	71187.24	1	1	110593.62	0	1.0	Johnstone	1.5436006645632967	1.075
8705.0	15777586.0	784.0	Spain	Female	42.0	2.0	109052.04	1	0	6409.55	0	2.0	Moss	1.4103401930670632	1.6107142857142858
1006.0	15701602.0	521.0	Germany	Male	52.0	5.0	116497.31	0	0	53793.1	1	3.0	Ayers	1.4692206110072143	2.441666666666667
5139.0	15589969.0	850.0	France	Male	34.0	6.0	0.0	0	1	52796.31	0	1.0	Capon	1.7202382481687633	1.2857142857142858
4318.0	15592194.0	492.0	France	Female	28.0	9.0	0.0	1	0	95957.09	0	2.0	Metcalf	1.7643931822993748	1.8566666666666667
6559.0	15721937.0	686.0	France	Male	38.0	0.0	138131.34	0	1	115927.85	0	1.0	Romilly	1.294744960927942	1.1800000000000002
4388.0	15665460.0	732.0	Spain	Female	67.0	1.0	0.0	1	1	177783.04	0	2.0	Isayeva	1.7906510006393808	1.97
2133.0	15599722.0	609.0	Spain	Female	43.0	6.0	86053.52	1	1	113276.46	1	2.0	Chia	1.416041153483703	1.646666666666667
4266.0	15810454.0	709.0	France	Male	32.0	4.0	147307.91	0	1	40861.55	0	1.0	Reed	1.246904473858541	1.1452380952380952
2058.0	15679550.0	743.0	France	Male	32.0	9.0	0.0	1	0	175252.78	0	2.0	Chukwualuka	1.7581767378952873	1.9285714285714284
5387.0	15668283.0	642.0	France	Male	48.0	9.0	118317.27	0	0	78702.98	1	4.0	Gardiner	1.296608484015481	3.355833333333334
230.0	15605461.0	594.0	Germany	Female	29.0	3.0	130830.22	1	0	61048.53	0	1.0	Lucas	1.4882327129927673	1.27
2890.0	15630402.0	594.0	France	Female	31.0	9.0	0.0	0	1	5719.11	0	1.0	Nebechukwu	1.7401154061650148	1.4375
4473.0	15683524.0	660.0	Germany	Female	23.0	6.0	166070.48	0	0	90494.72	0	2.0	Tobenna	1.4185164168378006	1.675
6065.0	15680399.0	772.0	France	Male	23.0	2.0	0.0	1	0	18364.19	0	2.0	Tung	1.7161147833540797	1.9
7925.0	15613337.0	833.0	France	Male	47.0	2.0	0.0	1	1	182247.77	0	2.0	Gallo	1.7545697439225976	1.8800000000000001
7650.0	15588854.0	715.0	France	Female	31.0	3.0	110581.29	1	1	94715.24	0	1.0	Wu	1.3902780104888983	1.1
8382.0	15764314.0	550.0	Germany	Male	36.0	2.0	113877.23	1	0	174921.91	0	2.0	Reilly	1.5886585838304055	2.0
210.0	15612087.0	671.0	France	Male	45.0	2.0	106376.85	0	1	158264.62	0	1.0	Dike	1.383203344354855	1.41
2759.0	15668347.0	624.0	France	Male	36.0	6.0	0.0	0	0	84635.64	0	2.0	Ingram	1.7421192927342157	2.0
8472.0	15612478.0	525.0	France	Male	51.0	10.0	0.0	1	0	171045.35	1	3.0	Somadina	1.7099856407493776	2.51547619047619
2949.0	15694395.0	620.0	France	Female	29.0	1.0	138740.24	0	0	154700.61	0	2.0	Ts'ui	1.3362712675543722	1.825
7117.0	15788776.0	588.0	Germany	Male	49.0	6.0	132623.76	1	0	36292.94	1	3.0	Landor	1.4249911227520653	2.225
6331.0	15715117.0	744.0	France	Female	39.0	6.0	0.0	0	0	10662.58	0	1.0	Peel	1.7686410112135136	1.2633333333333334
1729.0	15675320.0	758.0	Spain	Female	40.0	5.0	93499.82	0	0	123218.81	0	2.0	Leonard	1.48299604122337	1.8285714285714285
4177.0	15579808.0	754.0	Germany	Female	39.0	8.0	129401.87	1	1	87684.93	0	1.0	Kramer	1.503298334802949	1.5666666666666667
338.0	15648064.0	649.0	France	Male	33.0	2.0	0.0	1	0	2010.98	0	2.0	Kennedy	1.689373504729253	1.9285714285714284
4985.0	15777122.0	553.0	France	Female	31.0	4.0	0.0	1	1	89087.4	0	2.0	Esomchi	1.7723846285810125	1.9466666666666668
6879.0	15636592.0	651.0	France	Male	35.0	0.0	181821.96	0	1	36923.67	1	2.0	Iroawuchi	1.0571925480327298	2.0166666666666666
7249.0	15736510.0	605.0	Spain	Female	57.0	2.0	0.0	1	0	66652.75	1	3.0	Loggia	1.7254995530365331	2.6925
8453.0	15601410.0	744.0	Spain	Female	46.0	1.0	0.0	1	1	177431.59	1	3.0	Tien	1.7388894040648817	1.978333333333333
1227.0	15775572.0	531.0	Germany	Female	42.0	6.0	88324.31	1	0	75248.75	0	2.0	Bergamaschi	1.6586857484445414	1.8
7609.0	15598574.0	695.0	Spain	Female	31.0	5.0	0.0	0	1	13998.88	0	2.0	Uwakwe	1.7600965140945635	2.0
6828.0	15760216.0	718.0	France	Female	49.0	10.0	0.0	1	0	184474.72	1	1.0	Pokrovskaya	1.760696613422758	1.525
3541.0	15646726.0	672.0	France	Male	43.0	5.0	0.0	0	0	63833.09	0	1.0	Crawford	1.734057057378867	1.6333333333333335
5869.0	15663817.0	713.0	France	Male	46.0	5.0	0.0	1	1	55701.62	0	1.0	Y?an	1.7163696554494612	1.3541666666666667
2112.0	15603216.0	642.0	France	Male	25.0	7.0	0.0	1	0	102083.78	0	2.0	Simpson	1.7253913358854094	2.0375
2692.0	15629150.0	721.0	France	Female	37.0	1.0	0.0	1	0	70810.8	0	2.0	Lucchese	1.7492680092347694	1.8199999999999998
7154.0	15735837.0	574.0	Spain	Male	36.0	3.0	0.0	1	1	8559.66	0	2.0	Hsia	1.7229681441879787	1.8
3708.0	15620323.0	652.0	Spain	Female	42.0	3.0	83492.07	1	0	37914.12	0	2.0	Ekwueme	1.4731639024775942	1.58
1018.0	15587451.0	778.0	Germany	Male	41.0	7.0	139706.31	1	0	63337.19	0	1.0	Goold	1.4270701391040719	1.3
8512.0	15770091.0	643.0	Germany	Male	28.0	9.0	160858.13	1	0	27149.27	0	2.0	Edwards	1.391316943321562	2.0
2808.0	15780128.0	705.0	France	Male	33.0	3.0	144427.96	1	0	113845.19	0	2.0	Ogbonnaya	1.2664411256296806	1.6083333333333336
5016.0	15756196.0	682.0	France	Male	50.0	6.0	121818.84	0	1	124151.37	0	2.0	Tsou	1.3545050962000778	1.6258333333333332
1929.0	15716609.0	484.0	Germany	Male	54.0	3.0	134388.11	0	0	49954.79	1	1.0	L?	1.4113201117398424	1.17
351.0	15659420.0	659.0	Spain	Male	32.0	3.0	107594.11	1	1	102416.84	0	2.0	Foley	1.364604760405672	1.55
5174.0	15705281.0	800.0	Spain	Male	38.0	9.0	0.0	1	0	78744.39	0	1.0	Burt	1.7491611352050427	1.540714285714286
4193.0	15610147.0	632.0	France	Male	60.0	2.0	0.0	0	1	2085.32	0	2.0	Ross	1.6992116849381813	1.9
1935.0	15584930.0	726.0	Germany	Male	30.0	5.0	111375.32	1	0	2704.09	0	2.0	Grimmett	1.5042483244118416	1.7633333333333332
6902.0	15637522.0	507.0	France	Female	31.0	0.0	106942.08	0	1	44001.11	0	1.0	Shubina	1.402097136585384	1.0
4824.0	15744789.0	786.0	Spain	Female	32.0	6.0	114512.59	1	0	15796.66	0	1.0	McConnell	1.3831493434752864	1.2
565.0	15788126.0	689.0	Spain	Female	38.0	6.0	121021.05	1	1	12182.15	0	1.0	Evans	1.3426297345265803	1.0
1583.0	15631072.0	690.0	France	Male	38.0	1.0	94456.0	0	1	55034.02	0	2.0	Huie	1.3962716868770546	1.7583333333333335
4695.0	15588186.0	520.0	Spain	Male	45.0	7.0	107023.03	1	0	32903.93	0	1.0	Polyakov	1.36078202594206	1.1
2176.0	15769254.0	757.0	Germany	Female	34.0	9.0	101861.36	0	0	187011.96	0	2.0	Tuan	1.6677745809263191	1.95
7029.0	15618410.0	718.0	Germany	Male	26.0	7.0	147527.03	0	0	51099.56	0	1.0	Murray	1.4341174719406684	1.2666666666666666
4881.0	15611580.0	751.0	Spain	Male	33.0	4.0	79281.61	1	0	117547.76	0	1.0	Wood	1.48203696388034	1.0
2229.0	15610594.0	644.0	France	Female	37.0	8.0	0.0	1	0	20968.88	0	2.0	Moss	1.7348682517871523	1.9
1116.0	15626608.0	479.0	Spain	Male	48.0	5.0	87070.23	0	1	85646.41	0	1.0	Howarde	1.4409092736817917	1.0
3127.0	15691808.0	656.0	France	Male	43.0	7.0	134919.85	1	0	194691.95	0	1.0	King	1.316676610289756	1.155
3545.0	15642655.0	731.0	Spain	Male	33.0	1.0	0.0	1	0	130726.96	0	1.0	Savage	1.7483318976094346	1.3533333333333333
5049.0	15741416.0	707.0	France	Male	42.0	2.0	16893.59	1	1	77502.56	0	1.0	Yegorov	1.6717170695127732	1.46
7477.0	15737909.0	759.0	France	Male	44.0	2.0	111095.58	1	0	100137.7	0	2.0	Bates	1.380838195915574	1.4833333333333334
822.0	15716155.0	841.0	France	Female	36.0	5.0	156021.31	0	0	122662.98	0	1.0	Shaw	1.2665812482764993	1.075
6533.0	15732299.0	756.0	France	Male	67.0	4.0	0.0	1	1	93081.87	0	3.0	Boniwell	1.7359665739910122	2.0033333333333334
2273.0	15570835.0	491.0	Germany	Female	57.0	4.0	112044.72	1	1	41229.73	1	1.0	Fallaci	1.4780168860216365	1.3833333333333333
5546.0	15806709.0	609.0	Germany	Male	33.0	6.0	94126.67	0	0	93718.16	0	1.0	Hao	1.642328042630023	1.2333333333333334
82.0	15663706.0	777.0	France	Female	32.0	2.0	0.0	1	0	136458.19	1	1.0	Leonard	1.709446839116386	1.4
1324.0	15629244.0	635.0	Spain	Male	50.0	7.0	159453.64	0	0	54560.79	1	2.0	Bryant	1.143185458740182	2.0733333333333333
9406.0	15807900.0	575.0	France	Male	36.0	7.0	0.0	1	1	55868.97	1	1.0	Chineze	1.6882785720582458	1.2833333333333332
1615.0	15646037.0	641.0	France	Male	77.0	9.0	0.0	1	1	81514.06	0	3.0	Sopuluchi	1.7103794675423554	2.7383333333333333
832.0	15726234.0	708.0	Spain	Female	41.0	5.0	0.0	0	1	157003.99	0	1.0	Trentini	1.7993874651844224	1.27
3884.0	15604355.0	519.0	France	Male	39.0	1.0	97700.02	1	1	30709.03	0	1.0	Shand	1.367439238800866	1.0
8642.0	15749103.0	604.0	Germany	Female	47.0	4.0	118907.6	0	1	47777.15	1	1.0	Ginikanwa	1.5119202452199998	1.05
4465.0	15710375.0	641.0	France	Male	41.0	6.0	0.0	1	0	65396.79	0	2.0	Gibson	1.7314362627590785	1.95
5340.0	15733966.0	496.0	Germany	Female	55.0	4.0	125292.53	1	1	31532.96	1	1.0	Johnstone	1.459113931008395	1.1
8067.0	15695819.0	504.0	Germany	Male	43.0	5.0	134740.19	1	0	181430.91	0	2.0	Bidwill	1.5138229748732717	1.9
1650.0	15569423.0	731.0	Spain	Male	41.0	4.0	0.0	1	0	22299.27	0	2.0	Cunningham	1.7011317076347914	1.926666666666667
4066.0	15809838.0	697.0	Spain	Male	30.0	1.0	0.0	0	0	735.79	0	2.0	Moore	1.7425354198897949	1.8649999999999998
9666.0	15745794.0	547.0	France	Male	30.0	6.0	0.0	1	1	18471.86	0	2.0	Cocci	1.727573916696341	2.02
3039.0	15807909.0	744.0	France	Male	47.0	9.0	0.0	1	0	113163.17	0	2.0	Rubensohn	1.7552680081626415	1.8333333333333335
3321.0	15672242.0	712.0	France	Male	24.0	2.0	0.0	0	1	121232.51	0	1.0	Aksenov	1.7442443615722307	1.3
7144.0	15761158.0	719.0	France	Female	54.0	7.0	0.0	1	1	125041.52	0	2.0	Y?an	1.7886640897832085	2.0
6890.0	15651020.0	473.0	France	Female	25.0	6.0	110666.42	0	0	46758.42	0	2.0	Fiorentino	1.4063814153353298	1.3900000000000001
5093.0	15596303.0	688.0	France	Female	39.0	0.0	0.0	1	0	53222.15	1	2.0	White	1.6883573781676864	1.6
3721.0	15788775.0	473.0	Germany	Male	40.0	8.0	152576.25	1	0	73073.68	0	2.0	Milne	1.4200000348794322	1.8666666666666667
2424.0	15714877.0	662.0	France	Female	29.0	10.0	0.0	1	0	137508.31	0	2.0	MacDevitt	1.7866519493418784	1.9
750.0	15698839.0	460.0	Germany	Male	46.0	4.0	127559.97	1	1	126952.5	0	2.0	Okwudilichukwu	1.48836472890797	1.7285714285714284
5272.0	15567630.0	721.0	Germany	Male	40.0	6.0	100275.88	1	0	138564.48	1	1.0	Bruce	1.5345948804354288	1.02
2374.0	15671789.0	616.0	France	Male	31.0	3.0	94263.91	1	0	168895.06	0	2.0	Woods	1.4376603961776087	1.7166666666666668
4694.0	15713594.0	543.0	France	Female	32.0	7.0	147256.86	1	0	112771.95	0	1.0	French	1.291878043859134	1.0333333333333332
9880.0	15669414.0	486.0	Germany	Male	62.0	9.0	118356.89	1	0	168034.83	1	2.0	Pisano	1.510159312434547	2.0208333333333335
8371.0	15807107.0	612.0	France	Male	32.0	3.0	121394.42	1	0	164081.42	0	1.0	Patel	1.3793296986808132	1.0
7320.0	15762045.0	474.0	Germany	Female	37.0	5.0	142688.57	1	1	110953.33	0	2.0	Gilchrist	1.4954694044353063	1.9047619047619047
4369.0	15621116.0	648.0	Germany	Male	33.0	5.0	138664.24	1	0	29076.27	0	1.0	Fang	1.4329870026531775	1.0833333333333335
6786.0	15640266.0	621.0	Spain	Male	41.0	5.0	104631.67	1	1	95551.22	0	1.0	Windsor	1.3901946955110274	1.1
7402.0	15677395.0	633.0	France	Female	39.0	9.0	129189.15	0	0	170998.83	0	2.0	Nwabugwu	1.3895857132360265	1.8666666666666667
1140.0	15569247.0	727.0	Spain	Female	57.0	1.0	109679.72	0	1	753.37	0	1.0	Mitchell	1.3622946821387638	1.2
7632.0	15793896.0	677.0	Spain	Male	40.0	7.0	95312.8	1	1	62944.75	0	1.0	John	1.4327978096453213	1.0
2232.0	15795954.0	746.0	France	Male	35.0	2.0	172274.01	1	0	22374.97	0	1.0	Ndukaku	1.143643220752936	1.3666666666666667
2165.0	15794479.0	767.0	Spain	Male	77.0	8.0	149083.7	1	1	190146.83	0	1.0	Becker	1.2753723885470056	1.1166666666666667
5218.0	15796434.0	724.0	France	Male	28.0	5.0	97612.12	1	1	96498.14	0	1.0	Farnsworth	1.4184238757621759	1.0666666666666669
9445.0	15781903.0	581.0	Germany	Male	41.0	2.0	127913.71	1	1	44205.95	0	2.0	Odinakachukwu	1.4954774940663151	1.85
9238.0	15655175.0	740.0	Germany	Male	40.0	4.0	114318.78	1	0	129333.69	1	2.0	Wallace	1.5054981418824045	2.2416666666666667
4562.0	15638028.0	562.0	Germany	Male	31.0	4.0	127237.25	0	1	143317.42	0	2.0	Ifeanyichukwu	1.5141615929592191	1.6125
1571.0	15607133.0	717.0	Spain	Female	49.0	1.0	110864.38	1	1	124532.9	1	2.0	Shih	1.3319226147840817	1.9383333333333332
173.0	15651022.0	480.0	Germany	Male	44.0	10.0	129608.57	1	0	5472.7	1	1.0	Yost	1.391625463102013	1.2
7164.0	15649379.0	850.0	France	Female	46.0	3.0	0.0	1	1	187980.21	0	2.0	Somayina	1.793301475369413	1.935
2088.0	15687658.0	716.0	France	Female	52.0	7.0	65971.61	1	0	14608.0	1	2.0	Burgin	1.4614959707902797	1.6
4668.0	15596870.0	749.0	Germany	Male	54.0	3.0	144768.94	1	0	93336.3	1	1.0	Marino	1.3701776795215934	1.2607142857142857
4566.0	15773779.0	593.0	Spain	Female	46.0	2.0	76597.79	1	1	54453.72	0	1.0	Jacka	1.5113946599385792	1.2
7090.0	15690772.0	635.0	Spain	Female	48.0	2.0	0.0	1	1	136551.25	0	2.0	Hughes	1.790809192970384	1.825
6570.0	15604706.0	581.0	Germany	Male	38.0	1.0	133105.47	1	0	105732.9	1	1.0	Blake	1.4196410372344068	1.0
4784.0	15729224.0	710.0	France	Female	37.0	5.0	0.0	1	0	115403.31	0	2.0	Jennings	1.7842340352872836	1.95
2685.0	15631927.0	574.0	Spain	Female	28.0	7.0	0.0	0	0	185660.3	0	2.0	Thomas	1.8151846684891033	1.9666666666666668
1833.0	15600710.0	620.0	France	Male	22.0	0.0	0.0	1	0	32589.45	0	1.0	Atkinson	1.6974933094345275	1.2476190476190476
8547.0	15686957.0	553.0	Germany	Male	35.0	2.0	158584.28	1	0	43640.16	0	2.0	Piccio	1.3892488385272608	1.5964285714285713
5066.0	15775709.0	832.0	France	Female	27.0	10.0	98590.25	1	0	30912.89	0	1.0	Nucci	1.4387093853400446	1.2
9131.0	15790599.0	756.0	Germany	Female	39.0	5.0	149363.12	1	1	109098.39	0	2.0	Yin	1.4808710772123082	1.7416666666666665
9356.0	15621870.0	739.0	Spain	Female	40.0	8.0	0.0	1	0	167030.51	0	1.0	Hawkins	1.8135301421727164	1.2916666666666667
4413.0	15662626.0	666.0	France	Female	40.0	2.0	0.0	0	0	36371.27	0	2.0	Feng	1.7621526799087395	1.9666666666666668
7208.0	15570990.0	520.0	Spain	Female	30.0	4.0	145222.99	0	0	145160.96	0	2.0	Begley	1.3219765189031396	1.5466666666666666
9891.0	15670427.0	662.0	Spain	Male	37.0	4.0	155187.3	1	0	48930.8	0	1.0	Chidi	1.228649469153446	1.1
835.0	15780628.0	633.0	France	Female	30.0	6.0	0.0	0	0	41642.29	0	2.0	Wu	1.7704310925108842	1.6966666666666668
6822.0	15704209.0	802.0	France	Female	39.0	7.0	120145.96	0	1	59497.01	1	2.0	Noble	1.3165709246495234	1.3333333333333335
3782.0	15701042.0	596.0	Germany	Female	27.0	2.0	151027.56	1	0	170320.58	0	1.0	Dalton	1.4768517797590954	1.1666666666666665
9013.0	15718406.0	540.0	France	Male	41.0	3.0	0.0	1	0	121098.65	0	2.0	Marshall	1.7617726496961625	2.0166666666666666
7500.0	15790113.0	609.0	Germany	Female	71.0	6.0	113317.1	1	0	108258.22	1	1.0	Schofield	1.5462260862333463	1.905
3425.0	15814998.0	688.0	Spain	Male	42.0	5.0	0.0	0	0	197602.29	0	2.0	Bonham	1.8057745027850176	1.8399999999999999
66.0	15789484.0	751.0	Germany	Female	36.0	6.0	169831.46	1	1	27758.36	0	2.0	Hammond	1.3602693991044146	1.6916666666666664
2964.0	15718071.0	655.0	France	Female	51.0	3.0	0.0	0	1	15801.02	0	2.0	Tuan	1.7480397428996644	2.0
5670.0	15706706.0	648.0	Germany	Male	33.0	7.0	135310.41	0	1	171668.2	0	2.0	Chinwendu	1.5094309192460587	1.6
8963.0	15607874.0	687.0	France	Male	38.0	0.0	144450.58	0	1	137276.83	0	1.0	Keane	1.2743518477893696	1.0
355.0	15625461.0	613.0	France	Female	45.0	1.0	187841.99	1	1	147224.27	0	2.0	Amos	1.1292340378396086	1.7
8172.0	15588859.0	496.0	Spain	Female	44.0	0.0	179356.28	1	0	2919.21	1	2.0	Rowley	1.091924454875509	1.8766666666666665
4031.0	15808760.0	603.0	Spain	Female	42.0	6.0	0.0	1	1	90437.87	0	1.0	Evseev	1.784010103709804	1.645
8535.0	15643229.0	671.0	France	Female	31.0	6.0	0.0	1	1	15846.42	0	2.0	Hou	1.745374216531299	2.0
3652.0	15628999.0	732.0	France	Male	79.0	10.0	61811.23	1	1	104222.8	0	1.0	Townsend	1.5159030490467424	1.0142857142857142
6740.0	15769191.0	509.0	France	Male	55.0	8.0	132387.91	1	1	170360.11	0	2.0	Lipton	1.327680172680133	1.5458333333333334
3298.0	15594041.0	592.0	Spain	Female	41.0	2.0	138734.94	1	0	90020.74	0	1.0	Fanucci	1.3005373074416042	1.0833333333333333
4128.0	15625545.0	712.0	Spain	Male	52.0	9.0	0.0	1	1	117977.45	1	1.0	Hussey	1.6807917439814999	1.0
8044.0	15616525.0	720.0	Spain	Male	31.0	4.0	141356.47	0	0	137985.69	0	1.0	Sopuluchi	1.3058591272423734	1.0
4768.0	15688876.0	685.0	Spain	Male	39.0	9.0	0.0	1	1	18826.06	0	2.0	Wan	1.717435965109499	1.9416666666666669
473.0	15635367.0	774.0	France	Male	26.0	2.0	93844.69	1	0	28415.36	0	1.0	Muir	1.3838776869446918	1.15
3762.0	15759140.0	682.0	France	Female	64.0	10.0	128306.7	0	1	66040.83	0	1.0	Long	1.346975628235212	1.0916666666666666
